Run,Model,Adversarial,Augmentation,Intensity,Metric,Confidence
1,A,False,Translation,0.45,0.7099999785423279,3.1627185344696045
1,A,True,Translation,0.45,0.8399999737739563,9.637092590332031
1,A,False,Translation,0.5,0.75,3.1627185344696045
1,A,True,Translation,0.5,0.8399999737739563,9.660931587219238
2,U,False,Noise,0.01,0.85999995470047,7.25015115737915
2,U,True,Noise,0.01,1.0,19.703908920288086
2,U,False,Noise,0.1,0.85999995470047,7.25015115737915
2,U,True,Noise,0.1,1.0,20.32905387878418
2,U,False,Noise,0.5,0.8799999952316284,7.25015115737915
2,U,True,Noise,0.5,1.0,20.301624298095703
2,U,False,Noise,1.0,0.8700000047683716,7.25015115737915
2,U,True,Noise,1.0,1.0,20.30078125
2,U,False,Noise,2.0,0.8700000047683716,7.25015115737915
2,U,True,Noise,2.0,1.0,20.260969161987305
2,U,False,Noise,5.0,0.6699999570846558,7.25015115737915
2,U,True,Noise,5.0,0.699999988079071,19.919052124023438
2,U,False,Noise,10.0,0.26999998092651367,7.25015115737915
2,U,True,Noise,10.0,0.1899999976158142,20.08763313293457
2,U,False,Noise,15.0,0.1899999976158142,7.25015115737915
2,U,True,Noise,15.0,0.11999999731779099,20.355491638183594
2,U,False,Noise,20.0,0.14000000059604645,7.25015115737915
2,U,True,Noise,20.0,0.14999999105930328,20.46888542175293
2,U,False,Noise,25.0,0.07999999821186066,7.25015115737915
2,U,True,Noise,25.0,0.12999999523162842,20.327783584594727
2,U,False,Rotation,5.0,0.85999995470047,7.25015115737915
2,U,True,Rotation,5.0,1.0,19.982147216796875
2,U,False,Rotation,10.0,0.8499999642372131,7.25015115737915
2,U,True,Rotation,10.0,0.9799999594688416,20.033998489379883
2,U,False,Rotation,15.0,0.8399999737739563,7.25015115737915
2,U,True,Rotation,15.0,0.9699999690055847,20.444866180419922
2,U,False,Rotation,20.0,0.8299999833106995,7.25015115737915
2,U,True,Rotation,20.0,0.8899999856948853,20.015029907226562
2,U,False,Rotation,35.0,0.7999999523162842,7.25015115737915
2,U,True,Rotation,35.0,0.7599999904632568,20.332815170288086
2,U,False,Rotation,45.0,0.7099999785423279,7.25015115737915
2,U,True,Rotation,45.0,0.7199999690055847,20.155683517456055
2,U,False,Rotation,55.0,0.6699999570846558,7.25015115737915
2,U,True,Rotation,55.0,0.5299999713897705,20.1854190826416
2,U,False,Rotation,65.0,0.6299999952316284,7.25015115737915
2,U,True,Rotation,65.0,0.5,19.612924575805664
2,U,False,Rotation,75.0,0.5999999642372131,7.25015115737915
2,U,True,Rotation,75.0,0.5099999904632568,20.24587631225586
2,U,False,Rotation,90.0,0.5199999809265137,7.25015115737915
2,U,True,Rotation,90.0,0.5899999737739563,20.250452041625977
2,U,False,Translation,0.01,0.85999995470047,7.25015115737915
2,U,True,Translation,0.01,1.0,20.21525764465332
2,U,False,Translation,0.05,0.8499999642372131,7.25015115737915
2,U,True,Translation,0.05,0.8999999761581421,20.252750396728516
2,U,False,Translation,0.1,0.8799999952316284,7.25015115737915
2,U,True,Translation,0.1,0.7599999904632568,20.307315826416016
2,U,False,Translation,0.15,0.8299999833106995,7.25015115737915
2,U,True,Translation,0.15,0.7400000095367432,20.034208297729492
2,U,False,Translation,0.2,0.8299999833106995,7.25015115737915
2,U,True,Translation,0.2,0.699999988079071,19.88075828552246
2,U,False,Translation,0.25,0.7999999523162842,7.25015115737915
2,U,True,Translation,0.25,0.7199999690055847,20.04050064086914
2,U,False,Translation,0.3,0.7899999618530273,7.25015115737915
2,U,True,Translation,0.3,0.6399999856948853,20.244091033935547
2,U,False,Translation,0.35,0.7599999904632568,7.25015115737915
2,U,True,Translation,0.35,0.6200000047683716,19.928300857543945
2,U,False,Translation,0.4,0.7400000095367432,7.25015115737915
2,U,True,Translation,0.4,0.6100000143051147,20.191791534423828
2,U,False,Translation,0.45,0.6599999666213989,7.25015115737915
2,U,True,Translation,0.45,0.5199999809265137,20.09157371520996
2,U,False,Translation,0.5,0.6299999952316284,7.25015115737915
2,U,True,Translation,0.5,0.47999998927116394,20.014883041381836
2,A,False,Noise,0.01,0.7599999904632568,3.8367269039154053
2,A,True,Noise,0.01,1.0,10.114900588989258
2,A,False,Noise,0.1,0.7599999904632568,3.8367269039154053
2,A,True,Noise,0.1,1.0,10.185675621032715
2,A,False,Noise,0.5,0.75,3.8367269039154053
2,A,True,Noise,0.5,1.0,10.199296951293945
2,A,False,Noise,1.0,0.75,3.8367269039154053
2,A,True,Noise,1.0,1.0,9.999190330505371
2,A,False,Noise,2.0,0.75,3.8367269039154053
2,A,True,Noise,2.0,1.0,10.212955474853516
2,A,False,Noise,5.0,0.6800000071525574,3.8367269039154053
2,A,True,Noise,5.0,0.9899999499320984,10.154034614562988
2,A,False,Noise,10.0,0.4599999785423279,3.8367269039154053
2,A,True,Noise,10.0,0.6699999570846558,10.296537399291992
2,A,False,Noise,15.0,0.3499999940395355,3.8367269039154053
2,A,True,Noise,15.0,0.4099999964237213,10.200814247131348
2,A,False,Noise,20.0,0.29999998211860657,3.8367269039154053
2,A,True,Noise,20.0,0.32999998331069946,10.193410873413086
2,A,False,Noise,25.0,0.2800000011920929,3.8367269039154053
2,A,True,Noise,25.0,0.3499999940395355,10.21883773803711
2,A,False,Rotation,5.0,0.7400000095367432,3.8367269039154053
2,A,True,Rotation,5.0,0.9899999499320984,10.260642051696777
2,A,False,Rotation,10.0,0.7299999594688416,3.8367269039154053
2,A,True,Rotation,10.0,0.9899999499320984,10.05133056640625
2,A,False,Rotation,15.0,0.75,3.8367269039154053
2,A,True,Rotation,15.0,0.9699999690055847,10.34469985961914
2,A,False,Rotation,20.0,0.7599999904632568,3.8367269039154053
2,A,True,Rotation,20.0,0.9699999690055847,10.016623497009277
2,A,False,Rotation,35.0,0.7599999904632568,3.8367269039154053
2,A,True,Rotation,35.0,0.9599999785423279,10.261993408203125
2,A,False,Rotation,45.0,0.7299999594688416,3.8367269039154053
2,A,True,Rotation,45.0,0.9399999976158142,10.162469863891602
2,A,False,Rotation,55.0,0.7199999690055847,3.8367269039154053
2,A,True,Rotation,55.0,0.8700000047683716,10.235434532165527
2,A,False,Rotation,65.0,0.7199999690055847,3.8367269039154053
2,A,True,Rotation,65.0,0.85999995470047,10.07210922241211
2,A,False,Rotation,75.0,0.7299999594688416,3.8367269039154053
2,A,True,Rotation,75.0,0.8199999928474426,10.1831636428833
2,A,False,Rotation,90.0,0.699999988079071,3.8367269039154053
2,A,True,Rotation,90.0,0.7899999618530273,10.19816780090332
2,A,False,Translation,0.01,0.7599999904632568,3.8367269039154053
2,A,True,Translation,0.01,1.0,10.323002815246582
2,A,False,Translation,0.05,0.7199999690055847,3.8367269039154053
2,A,True,Translation,0.05,0.9399999976158142,10.249773979187012
2,A,False,Translation,0.1,0.75,3.8367269039154053
2,A,True,Translation,0.1,0.9199999570846558,10.13163948059082
2,A,False,Translation,0.15,0.75,3.8367269039154053
2,A,True,Translation,0.15,0.9399999976158142,10.26706600189209
2,A,False,Translation,0.2,0.75,3.8367269039154053
2,A,True,Translation,0.2,0.9300000071525574,10.067306518554688
2,A,False,Translation,0.25,0.7199999690055847,3.8367269039154053
2,A,True,Translation,0.25,0.949999988079071,10.17439079284668
2,A,False,Translation,0.3,0.7199999690055847,3.8367269039154053
2,A,True,Translation,0.3,0.8999999761581421,10.223288536071777
2,A,False,Translation,0.35,0.6899999976158142,3.8367269039154053
2,A,True,Translation,0.35,0.949999988079071,10.24560260772705
2,A,False,Translation,0.4,0.7199999690055847,3.8367269039154053
2,A,True,Translation,0.4,0.9199999570846558,10.302220344543457
2,A,False,Translation,0.45,0.699999988079071,3.8367269039154053
2,A,True,Translation,0.45,0.9199999570846558,10.073473930358887
2,A,False,Translation,0.5,0.7199999690055847,3.8367269039154053
2,A,True,Translation,0.5,0.8999999761581421,10.122114181518555
3,U,False,Noise,0.01,0.85999995470047,7.829102039337158
3,U,True,Noise,0.01,1.0,20.056461334228516
3,U,False,Noise,0.1,0.85999995470047,7.829102039337158
3,U,True,Noise,0.1,1.0,20.280378341674805
3,U,False,Noise,0.5,0.85999995470047,7.829102039337158
3,U,True,Noise,0.5,1.0,20.282377243041992
3,U,False,Noise,1.0,0.85999995470047,7.829102039337158
3,U,True,Noise,1.0,1.0,20.167675018310547
3,U,False,Noise,2.0,0.85999995470047,7.829102039337158
3,U,True,Noise,2.0,1.0,19.978803634643555
3,U,False,Noise,5.0,0.6800000071525574,7.829102039337158
3,U,True,Noise,5.0,0.75,20.528366088867188
3,U,False,Noise,10.0,0.22999998927116394,7.829102039337158
3,U,True,Noise,10.0,0.23999999463558197,20.25334358215332
3,U,False,Noise,15.0,0.19999998807907104,7.829102039337158
3,U,True,Noise,15.0,0.19999998807907104,20.45142364501953
3,U,False,Noise,20.0,0.14999999105930328,7.829102039337158
3,U,True,Noise,20.0,0.1599999964237213,20.487436294555664
3,U,False,Noise,25.0,0.11999999731779099,7.829102039337158
3,U,True,Noise,25.0,0.1599999964237213,20.285289764404297
3,U,False,Rotation,5.0,0.8700000047683716,7.829102039337158
3,U,True,Rotation,5.0,0.9899999499320984,20.096561431884766
3,U,False,Rotation,10.0,0.8700000047683716,7.829102039337158
3,U,True,Rotation,10.0,0.9899999499320984,20.02448272705078
3,U,False,Rotation,15.0,0.8700000047683716,7.829102039337158
3,U,True,Rotation,15.0,0.9099999666213989,19.971715927124023
3,U,False,Rotation,20.0,0.8499999642372131,7.829102039337158
3,U,True,Rotation,20.0,0.8700000047683716,20.328187942504883
3,U,False,Rotation,35.0,0.7799999713897705,7.829102039337158
3,U,True,Rotation,35.0,0.7400000095367432,20.271780014038086
3,U,False,Rotation,45.0,0.7699999809265137,7.829102039337158
3,U,True,Rotation,45.0,0.6599999666213989,20.04916000366211
3,U,False,Rotation,55.0,0.6899999976158142,7.829102039337158
3,U,True,Rotation,55.0,0.5099999904632568,20.045787811279297
3,U,False,Rotation,65.0,0.699999988079071,7.829102039337158
3,U,True,Rotation,65.0,0.550000011920929,20.247753143310547
3,U,False,Rotation,75.0,0.6800000071525574,7.829102039337158
3,U,True,Rotation,75.0,0.550000011920929,20.245447158813477
3,U,False,Rotation,90.0,0.6200000047683716,7.829102039337158
3,U,True,Rotation,90.0,0.41999998688697815,20.180870056152344
3,U,False,Translation,0.01,0.8700000047683716,7.829102039337158
3,U,True,Translation,0.01,1.0,20.25571060180664
3,U,False,Translation,0.05,0.8700000047683716,7.829102039337158
3,U,True,Translation,0.05,0.9199999570846558,20.699060440063477
3,U,False,Translation,0.1,0.8700000047683716,7.829102039337158
3,U,True,Translation,0.1,0.7599999904632568,20.016672134399414
3,U,False,Translation,0.15,0.8799999952316284,7.829102039337158
3,U,True,Translation,0.15,0.75,20.335052490234375
3,U,False,Translation,0.2,0.8999999761581421,7.829102039337158
3,U,True,Translation,0.2,0.6800000071525574,20.039520263671875
3,U,False,Translation,0.25,0.8799999952316284,7.829102039337158
3,U,True,Translation,0.25,0.5899999737739563,20.267269134521484
3,U,False,Translation,0.3,0.85999995470047,7.829102039337158
3,U,True,Translation,0.3,0.5600000023841858,20.195913314819336
3,U,False,Translation,0.35,0.8299999833106995,7.829102039337158
3,U,True,Translation,0.35,0.5899999737739563,20.03142738342285
3,U,False,Translation,0.4,0.8199999928474426,7.829102039337158
3,U,True,Translation,0.4,0.6800000071525574,20.34550666809082
3,U,False,Translation,0.45,0.7799999713897705,7.829102039337158
3,U,True,Translation,0.45,0.550000011920929,20.189937591552734
3,U,False,Translation,0.5,0.75,7.829102039337158
3,U,True,Translation,0.5,0.5099999904632568,20.00853157043457
3,A,False,Noise,0.01,0.7799999713897705,3.690300226211548
3,A,True,Noise,0.01,1.0,9.345026969909668
3,A,False,Noise,0.1,0.7799999713897705,3.690300226211548
3,A,True,Noise,0.1,1.0,9.044304847717285
3,A,False,Noise,0.5,0.7699999809265137,3.690300226211548
3,A,True,Noise,0.5,1.0,9.289053916931152
3,A,False,Noise,1.0,0.7699999809265137,3.690300226211548
3,A,True,Noise,1.0,1.0,9.331555366516113
3,A,False,Noise,2.0,0.7699999809265137,3.690300226211548
3,A,True,Noise,2.0,1.0,9.249227523803711
3,A,False,Noise,5.0,0.6899999976158142,3.690300226211548
3,A,True,Noise,5.0,0.9699999690055847,9.29580020904541
3,A,False,Noise,10.0,0.4699999988079071,3.690300226211548
3,A,True,Noise,10.0,0.6200000047683716,9.390406608581543
3,A,False,Noise,15.0,0.38999998569488525,3.690300226211548
3,A,True,Noise,15.0,0.41999998688697815,9.282827377319336
3,A,False,Noise,20.0,0.3100000023841858,3.690300226211548
3,A,True,Noise,20.0,0.28999999165534973,9.164024353027344
3,A,False,Noise,25.0,0.2800000011920929,3.690300226211548
