Run,Model,Adversarial,Augmentation,Intensity,Metric,Confidence
1,U,True,Translation,0.45,0.7899999618530273,26.558916091918945
1,U,False,Translation,0.5,0.6800000071525574,6.595525741577148
1,U,True,Translation,0.5,0.8299999833106995,27.572938919067383
1,A,False,Noise,0.01,0.7899999618530273,3.211419105529785
1,A,True,Noise,0.01,1.0,18.474287033081055
1,A,False,Noise,0.1,0.7899999618530273,3.211419105529785
1,A,True,Noise,0.1,1.0,18.012868881225586
1,A,False,Noise,0.5,0.7799999713897705,3.211419105529785
1,A,True,Noise,0.5,1.0,17.22555923461914
1,A,False,Noise,1.0,0.7799999713897705,3.211419105529785
1,A,True,Noise,1.0,1.0,18.005889892578125
1,A,False,Noise,2.0,0.7699999809265137,3.211419105529785
1,A,True,Noise,2.0,1.0,18.639530181884766
1,A,False,Noise,5.0,0.6399999856948853,3.211419105529785
1,A,True,Noise,5.0,1.0,17.38490104675293
1,A,False,Noise,10.0,0.41999998688697815,3.211419105529785
1,A,True,Noise,10.0,0.9699999690055847,18.681987762451172
1,A,False,Noise,15.0,0.3100000023841858,3.211419105529785
1,A,True,Noise,15.0,0.7999999523162842,18.054044723510742
1,A,False,Noise,20.0,0.26999998092651367,3.211419105529785
1,A,True,Noise,20.0,0.7099999785423279,17.540231704711914
1,A,False,Noise,25.0,0.22999998927116394,3.211419105529785
1,A,True,Noise,25.0,0.550000011920929,18.217119216918945
1,A,False,Rotation,5.0,0.7999999523162842,3.211419105529785
1,A,True,Rotation,5.0,1.0,17.6809024810791
1,A,False,Rotation,10.0,0.7999999523162842,3.211419105529785
1,A,True,Rotation,10.0,1.0,18.118722915649414
1,A,False,Rotation,15.0,0.7999999523162842,3.211419105529785
1,A,True,Rotation,15.0,1.0,18.32382583618164
1,A,False,Rotation,20.0,0.7999999523162842,3.211419105529785
1,A,True,Rotation,20.0,0.9899999499320984,17.49896240234375
1,A,False,Rotation,35.0,0.7899999618530273,3.211419105529785
1,A,True,Rotation,35.0,1.0,17.913679122924805
1,A,False,Rotation,45.0,0.7799999713897705,3.211419105529785
1,A,True,Rotation,45.0,1.0,18.003360748291016
1,A,False,Rotation,55.0,0.7599999904632568,3.211419105529785
1,A,True,Rotation,55.0,0.9799999594688416,18.20916748046875
1,A,False,Rotation,65.0,0.7400000095367432,3.211419105529785
1,A,True,Rotation,65.0,0.9799999594688416,17.76861572265625
1,A,False,Rotation,75.0,0.75,3.211419105529785
1,A,True,Rotation,75.0,0.9799999594688416,18.063749313354492
1,A,False,Rotation,90.0,0.7299999594688416,3.211419105529785
1,A,True,Rotation,90.0,0.9399999976158142,18.065439224243164
1,A,False,Translation,0.01,0.7799999713897705,3.211419105529785
1,A,True,Translation,0.01,1.0,17.777713775634766
1,A,False,Translation,0.05,0.7999999523162842,3.211419105529785
1,A,True,Translation,0.05,1.0,17.840879440307617
1,A,False,Translation,0.1,0.8199999928474426,3.211419105529785
1,A,True,Translation,0.1,0.9899999499320984,18.11689567565918
1,A,False,Translation,0.15,0.7999999523162842,3.211419105529785
1,A,True,Translation,0.15,1.0,18.000808715820312
1,A,False,Translation,0.2,0.8100000023841858,3.211419105529785
1,A,True,Translation,0.2,0.9899999499320984,18.111919403076172
1,A,False,Translation,0.25,0.7999999523162842,3.211419105529785
1,A,True,Translation,0.25,1.0,18.03233528137207
1,A,False,Translation,0.3,0.7799999713897705,3.211419105529785
1,A,True,Translation,0.3,1.0,18.63572883605957
1,A,False,Translation,0.35,0.7799999713897705,3.211419105529785
1,A,True,Translation,0.35,1.0,18.101415634155273
1,A,False,Translation,0.4,0.7599999904632568,3.211419105529785
1,A,True,Translation,0.4,1.0,18.141315460205078
1,A,False,Translation,0.45,0.75,3.211419105529785
1,A,True,Translation,0.45,0.9899999499320984,18.12251853942871
1,A,False,Translation,0.5,0.7599999904632568,3.211419105529785
1,A,True,Translation,0.5,0.9799999594688416,17.396270751953125
2,U,False,Noise,0.01,0.8199999928474426,6.780555248260498
2,U,True,Noise,0.01,1.0,27.176288604736328
2,U,False,Noise,0.1,0.8199999928474426,6.780555248260498
2,U,True,Noise,0.1,1.0,27.332189559936523
2,U,False,Noise,0.5,0.8100000023841858,6.780555248260498
2,U,True,Noise,0.5,1.0,26.97222328186035
2,U,False,Noise,1.0,0.8199999928474426,6.780555248260498
2,U,True,Noise,1.0,1.0,27.069252014160156
2,U,False,Noise,2.0,0.7799999713897705,6.780555248260498
2,U,True,Noise,2.0,1.0,25.968360900878906
2,U,False,Noise,5.0,0.5999999642372131,6.780555248260498
2,U,True,Noise,5.0,0.9699999690055847,27.222900390625
2,U,False,Noise,10.0,0.17999999225139618,6.780555248260498
2,U,True,Noise,10.0,0.29999998211860657,27.07400894165039
2,U,False,Noise,15.0,0.14999999105930328,6.780555248260498
2,U,True,Noise,15.0,0.2199999988079071,26.398603439331055
2,U,False,Noise,20.0,0.09999999403953552,6.780555248260498
2,U,True,Noise,20.0,0.17000000178813934,26.54912567138672
2,U,False,Noise,25.0,0.08999999612569809,6.780555248260498
2,U,True,Noise,25.0,0.07999999821186066,27.232633590698242
2,U,False,Rotation,5.0,0.8100000023841858,6.780555248260498
2,U,True,Rotation,5.0,1.0,27.70728874206543
2,U,False,Rotation,10.0,0.8299999833106995,6.780555248260498
2,U,True,Rotation,10.0,1.0,27.27082061767578
2,U,False,Rotation,15.0,0.8100000023841858,6.780555248260498
2,U,True,Rotation,15.0,1.0,26.915807723999023
2,U,False,Rotation,20.0,0.7999999523162842,6.780555248260498
2,U,True,Rotation,20.0,0.9799999594688416,27.487070083618164
2,U,False,Rotation,35.0,0.7400000095367432,6.780555248260498
2,U,True,Rotation,35.0,0.9300000071525574,27.784006118774414
2,U,False,Rotation,45.0,0.699999988079071,6.780555248260498
2,U,True,Rotation,45.0,0.8700000047683716,26.13856315612793
2,U,False,Rotation,55.0,0.699999988079071,6.780555248260498
2,U,True,Rotation,55.0,0.8299999833106995,26.79544448852539
2,U,False,Rotation,65.0,0.6399999856948853,6.780555248260498
2,U,True,Rotation,65.0,0.7799999713897705,26.951112747192383
2,U,False,Rotation,75.0,0.5899999737739563,6.780555248260498
2,U,True,Rotation,75.0,0.7199999690055847,27.106647491455078
2,U,False,Rotation,90.0,0.5699999928474426,6.780555248260498
2,U,True,Rotation,90.0,0.699999988079071,26.850770950317383
2,U,False,Translation,0.01,0.8100000023841858,6.780555248260498
2,U,True,Translation,0.01,1.0,27.25136947631836
2,U,False,Translation,0.05,0.8199999928474426,6.780555248260498
2,U,True,Translation,0.05,1.0,27.242210388183594
2,U,False,Translation,0.1,0.8100000023841858,6.780555248260498
2,U,True,Translation,0.1,0.9699999690055847,26.389047622680664
2,U,False,Translation,0.15,0.7899999618530273,6.780555248260498
2,U,True,Translation,0.15,0.9399999976158142,27.4530029296875
2,U,False,Translation,0.2,0.8100000023841858,6.780555248260498
2,U,True,Translation,0.2,0.8799999952316284,26.6330509185791
2,U,False,Translation,0.25,0.7999999523162842,6.780555248260498
2,U,True,Translation,0.25,0.8700000047683716,27.613473892211914
2,U,False,Translation,0.3,0.7599999904632568,6.780555248260498
2,U,True,Translation,0.3,0.85999995470047,27.002357482910156
2,U,False,Translation,0.35,0.75,6.780555248260498
2,U,True,Translation,0.35,0.7799999713897705,26.632333755493164
2,U,False,Translation,0.4,0.7199999690055847,6.780555248260498
2,U,True,Translation,0.4,0.7899999618530273,26.89295768737793
2,U,False,Translation,0.45,0.7699999809265137,6.780555248260498
2,U,True,Translation,0.45,0.8499999642372131,27.15347671508789
2,U,False,Translation,0.5,0.6800000071525574,6.780555248260498
2,U,True,Translation,0.5,0.8199999928474426,28.00918197631836
2,A,False,Noise,0.01,0.699999988079071,3.3936827182769775
2,A,True,Noise,0.01,1.0,17.30250358581543
2,A,False,Noise,0.1,0.699999988079071,3.3936827182769775
2,A,True,Noise,0.1,1.0,17.920698165893555
2,A,False,Noise,0.5,0.7199999690055847,3.3936827182769775
2,A,True,Noise,0.5,1.0,17.985563278198242
2,A,False,Noise,1.0,0.7199999690055847,3.3936827182769775
2,A,True,Noise,1.0,1.0,17.984708786010742
2,A,False,Noise,2.0,0.699999988079071,3.3936827182769775
2,A,True,Noise,2.0,1.0,17.535676956176758
2,A,False,Noise,5.0,0.5999999642372131,3.3936827182769775
2,A,True,Noise,5.0,1.0,17.3276309967041
2,A,False,Noise,10.0,0.3799999952316284,3.3936827182769775
2,A,True,Noise,10.0,0.9799999594688416,17.706716537475586
2,A,False,Noise,15.0,0.25999999046325684,3.3936827182769775
2,A,True,Noise,15.0,0.7999999523162842,17.232507705688477
2,A,False,Noise,20.0,0.23999999463558197,3.3936827182769775
2,A,True,Noise,20.0,0.6299999952316284,17.91012954711914
2,A,False,Noise,25.0,0.17000000178813934,3.3936827182769775
2,A,True,Noise,25.0,0.429999977350235,17.246702194213867
2,A,False,Rotation,5.0,0.7199999690055847,3.3936827182769775
2,A,True,Rotation,5.0,1.0,17.34129524230957
2,A,False,Rotation,10.0,0.75,3.3936827182769775
2,A,True,Rotation,10.0,1.0,17.718923568725586
2,A,False,Rotation,15.0,0.7299999594688416,3.3936827182769775
2,A,True,Rotation,15.0,1.0,17.325714111328125
2,A,False,Rotation,20.0,0.7400000095367432,3.3936827182769775
2,A,True,Rotation,20.0,1.0,18.62492561340332
2,A,False,Rotation,35.0,0.699999988079071,3.3936827182769775
2,A,True,Rotation,35.0,1.0,17.055007934570312
2,A,False,Rotation,45.0,0.6800000071525574,3.3936827182769775
2,A,True,Rotation,45.0,0.9799999594688416,18.01323127746582
2,A,False,Rotation,55.0,0.6800000071525574,3.3936827182769775
2,A,True,Rotation,55.0,0.9799999594688416,17.764545440673828
2,A,False,Rotation,65.0,0.6299999952316284,3.3936827182769775
2,A,True,Rotation,65.0,0.9799999594688416,17.540063858032227
2,A,False,Rotation,75.0,0.6699999570846558,3.3936827182769775
2,A,True,Rotation,75.0,0.9799999594688416,18.18501853942871
2,A,False,Rotation,90.0,0.6299999952316284,3.3936827182769775
2,A,True,Rotation,90.0,0.9199999570846558,17.276968002319336
2,A,False,Translation,0.01,0.7199999690055847,3.3936827182769775
2,A,True,Translation,0.01,1.0,18.651611328125
2,A,False,Translation,0.05,0.7099999785423279,3.3936827182769775
2,A,True,Translation,0.05,1.0,17.712697982788086
2,A,False,Translation,0.1,0.7099999785423279,3.3936827182769775
2,A,True,Translation,0.1,0.9899999499320984,16.889856338500977
2,A,False,Translation,0.15,0.7299999594688416,3.3936827182769775
2,A,True,Translation,0.15,0.9899999499320984,17.73424530029297
2,A,False,Translation,0.2,0.75,3.3936827182769775
2,A,True,Translation,0.2,1.0,18.047590255737305
2,A,False,Translation,0.25,0.7299999594688416,3.3936827182769775
2,A,True,Translation,0.25,0.9899999499320984,17.99795150756836
2,A,False,Translation,0.3,0.7099999785423279,3.3936827182769775
2,A,True,Translation,0.3,0.9899999499320984,17.427366256713867
2,A,False,Translation,0.35,0.7299999594688416,3.3936827182769775
2,A,True,Translation,0.35,0.9799999594688416,17.63190460205078
2,A,False,Translation,0.4,0.7199999690055847,3.3936827182769775
2,A,True,Translation,0.4,0.9899999499320984,17.561893463134766
2,A,False,Translation,0.45,0.699999988079071,3.3936827182769775
2,A,True,Translation,0.45,1.0,17.43707275390625
2,A,False,Translation,0.5,0.6699999570846558,3.3936827182769775
2,A,True,Translation,0.5,0.9799999594688416,17.273387908935547
3,U,False,Noise,0.01,0.8899999856948853,7.3289690017700195
3,U,True,Noise,0.01,1.0,27.84516143798828
3,U,False,Noise,0.1,0.8899999856948853,7.3289690017700195
3,U,True,Noise,0.1,1.0,27.327396392822266
3,U,False,Noise,0.5,0.8899999856948853,7.3289690017700195
3,U,True,Noise,0.5,1.0,27.897300720214844
3,U,False,Noise,1.0,0.8899999856948853,7.3289690017700195
3,U,True,Noise,1.0,1.0,28.21498680114746
3,U,False,Noise,2.0,0.8899999856948853,7.3289690017700195
3,U,True,Noise,2.0,1.0,27.91727066040039
3,U,False,Noise,5.0,0.6299999952316284,7.3289690017700195
3,U,True,Noise,5.0,0.9699999690055847,27.60310173034668
3,U,False,Noise,10.0,0.09999999403953552,7.3289690017700195
3,U,True,Noise,10.0,0.3199999928474426,27.537269592285156
3,U,False,Noise,15.0,0.07000000029802322,7.3289690017700195
3,U,True,Noise,15.0,0.2199999988079071,27.86058807373047
3,U,False,Noise,20.0,0.12999999523162842,7.3289690017700195
3,U,True,Noise,20.0,0.1899999976158142,28.080135345458984
3,U,False,Noise,25.0,0.11999999731779099,7.3289690017700195
3,U,True,Noise,25.0,0.1599999964237213,28.069379806518555
3,U,False,Rotation,5.0,0.8899999856948853,7.3289690017700195
3,U,True,Rotation,5.0,1.0,28.516326904296875
3,U,False,Rotation,10.0,0.8899999856948853,7.3289690017700195
3,U,True,Rotation,10.0,1.0,28.400287628173828
3,U,False,Rotation,15.0,0.8700000047683716,7.3289690017700195
3,U,True,Rotation,15.0,1.0,27.19199562072754
3,U,False,Rotation,20.0,0.85999995470047,7.3289690017700195
3,U,True,Rotation,20.0,1.0,27.900407791137695
3,U,False,Rotation,35.0,0.8100000023841858,7.3289690017700195
3,U,True,Rotation,35.0,0.9300000071525574,27.331377029418945
3,U,False,Rotation,45.0,0.7599999904632568,7.3289690017700195
